Metros2,CapasCNN,Kernel,lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
49,1,3,32,25,10,0,12,,,0.137460576,0.340857604,0.226663053,0.074086038
49,1,3,32,25,10,0,16,,,0.143824763,0.328470997,0.277374747,0.07205239
49,1,3,32,25,10,0.1,12,,,0.137460576,0.340857604,0.245893274,0.074528601
49,1,3,32,25,10,0.1,16,,,0.143824763,0.328470997,0.333950686,0.072245005
49,1,3,32,25,12,0,12,,,0.137460576,0.340857604,0.226874747,0.089650907
49,1,3,32,25,12,0,16,,,0.143824763,0.328470997,0.253346977,0.086804504
49,1,3,32,25,12,0.1,12,,,0.137460576,0.340857604,0.22346943,0.091142734
49,1,3,32,25,12,0.1,16,,,0.143824763,0.328470997,0.233115148,0.090642302
49,1,3,32,27,10,0,12,,,0.114227492,0.32594735,0.233035664,0.073841451
49,1,3,32,27,10,0,16,,,0.116139908,0.321605974,0.447401754,0.071713753
49,1,3,32,27,10,0.1,12,,,0.114227492,0.32594735,0.236033729,0.073981348
49,1,3,32,27,10,0.1,16,,,0.116139908,0.321605974,0.241132988,0.072516725
49,1,3,32,27,12,0,12,,,0.114227492,0.32594735,0.239934017,0.088242695
49,1,3,32,27,12,0,16,,,0.116139908,0.321605974,0.215686724,0.085996811
49,1,3,32,27,12,0.1,12,,,0.114227492,0.32594735,0.218226776,0.08832561
49,1,3,32,27,12,0.1,16,,,0.116139908,0.321605974,0.223596029,0.086151005
49,2,2,18,23,5,0,12,22,,0.153954755,0.350429642,0.358263019,0.044529699
49,2,2,18,23,5,0,12,24,,0.163708208,0.357996623,0.296453693,0.044592937
49,2,2,18,23,5,0,16,22,,0.122531216,0.325332669,0.278863984,0.045418144
49,2,2,18,23,5,0,16,24,,0.227984602,0.35284542,0.29867706,0.045432198
49,2,2,18,23,5,0.1,12,22,,0.153954755,0.350429642,0.361095043,0.045623491
49,2,2,18,23,5,0.1,12,24,,0.163708208,0.357996623,0.392491856,0.045046817
49,2,2,18,23,5,0.1,16,22,,0.122531216,0.325332669,0.259781198,0.045010081
49,2,2,18,23,5,0.1,16,24,,0.227984602,0.35284542,0.406796615,0.045538216
49,2,2,18,23,6,0,12,22,,0.153954755,0.350429642,0.318470454,0.053966073
49,2,2,18,23,6,0,12,24,,0.163708208,0.357996623,0.325864412,0.052774192
49,2,2,18,23,6,0,16,22,,0.122531216,0.325332669,0.27143818,0.053184789
49,2,2,18,23,6,0,16,24,,0.227984602,0.35284542,0.311666565,0.054093856
49,2,2,18,23,6,0.1,12,22,,0.153954755,0.350429642,0.383529701,0.054965215
49,2,2,18,23,6,0.1,12,24,,0.163708208,0.357996623,0.390983419,0.054144978
49,2,2,18,23,6,0.1,16,22,,0.122531216,0.325332669,0.26323764,0.053570964
49,2,2,18,23,6,0.1,16,24,,0.227984602,0.35284542,0.318646831,0.054736174
49,2,2,18,25,5,0,12,22,,0.126915437,0.364227724,0.565882203,0.046779674
49,2,2,18,25,5,0,12,24,,0.142007083,0.342040309,0.360037997,0.047048648
49,2,2,18,25,5,0,16,22,,0.129897066,0.386055889,0.378729761,0.047107318
49,2,2,18,25,5,0,16,24,,0.131884201,0.339055436,0.296160813,0.045623218
49,2,2,18,25,5,0.1,12,22,,0.126915437,0.364227724,0.32604497,0.046210115
49,2,2,18,25,5,0.1,12,24,,0.142007083,0.342040309,0.328577363,0.045257557
49,2,2,18,25,5,0.1,16,22,,0.129897066,0.386055889,0.351133726,0.044795439
49,2,2,18,25,5,0.1,16,24,,0.131884201,0.339055436,0.303446897,0.045244959
49,2,2,18,25,6,0,12,22,,0.126915437,0.364227724,0.403858017,0.053559378
49,2,2,18,25,6,0,12,24,,0.142007083,0.342040309,0.31983075,0.052927982
49,2,2,18,25,6,0,16,22,,0.129897066,0.386055889,0.232714924,0.052973656
49,2,2,18,25,6,0,16,24,,0.131884201,0.339055436,0.400143294,0.052906639
49,2,2,18,25,6,0.1,12,22,,0.126915437,0.364227724,0.353756646,0.055914863
49,2,2,18,25,6,0.1,12,24,,0.142007083,0.342040309,0.361513892,0.054422814
49,2,2,18,25,6,0.1,16,22,,0.129897066,0.386055889,0.318213794,0.05603074
49,2,2,18,25,6,0.1,16,24,,0.131884201,0.339055436,0.276628452,0.056507787
49,2,2,24,23,5,0,12,22,,0.135118838,0.341588573,0.284359427,0.053643323
49,2,2,24,23,5,0,12,24,,0.251423908,0.464265089,0.351673432,0.054296795
49,2,2,24,23,5,0,16,22,,0.158055816,0.375533306,0.238018116,0.057715565
49,2,2,24,23,5,0,16,24,,0.165863101,0.411640813,0.284050695,0.0568248
49,2,2,24,23,5,0.1,12,22,,0.135118838,0.341588573,0.241798698,0.056561163
49,2,2,24,23,5,0.1,12,24,,0.251423908,0.464265089,0.361902955,0.056608093
49,2,2,24,23,5,0.1,16,22,,0.158055816,0.375533306,0.223320024,0.05473875
49,2,2,24,23,5,0.1,16,24,,0.165863101,0.411640813,0.300457593,0.053682789
49,2,2,24,23,6,0,12,22,,0.135118838,0.341588573,0.304083574,0.065541261
49,2,2,24,23,6,0,12,24,,0.251423908,0.464265089,0.273698112,0.063812252
49,2,2,24,23,6,0,16,22,,0.158055816,0.375533306,0.355920549,0.066761923
49,2,2,24,23,6,0,16,24,,0.165863101,0.411640813,0.294750389,0.06654431
49,2,2,24,23,6,0.1,12,22,,0.135118838,0.341588573,0.256385179,0.063987473
49,2,2,24,23,6,0.1,12,24,,0.251423908,0.464265089,0.348716811,0.068593508
49,2,2,24,23,6,0.1,16,22,,0.158055816,0.375533306,0.274681515,0.067013216
49,2,2,24,23,6,0.1,16,24,,0.165863101,0.411640813,0.32762577,0.068587362
49,2,2,24,25,5,0,12,22,,0.130519659,0.339318316,0.519025916,0.058641525
49,2,2,24,25,5,0,12,24,,0.125405829,0.339016849,0.276606611,0.054013314
49,2,2,24,25,5,0,16,22,,0.112180952,0.387319587,0.321436849,0.053091115
49,2,2,24,25,5,0,16,24,,0.125294175,0.371028466,0.257511948,0.053055321
49,2,2,24,25,5,0.1,12,22,,0.130519659,0.339318316,0.604351192,0.052879355
49,2,2,24,25,5,0.1,12,24,,0.125405829,0.339016849,0.283645165,0.052927447
49,2,2,24,25,5,0.1,16,22,,0.112180952,0.387319587,0.264419309,0.053964087
49,2,2,24,25,5,0.1,16,24,,0.125294175,0.371028466,0.246150115,0.053457884
49,2,2,24,25,6,0,12,22,,0.130519659,0.339318316,0.249433733,0.063292115
49,2,2,24,25,6,0,12,24,,0.125405829,0.339016849,0.298024922,0.06394188
49,2,2,24,25,6,0,16,22,,0.112180952,0.387319587,0.394850185,0.062801935
49,2,2,24,25,6,0,16,24,,0.125294175,0.371028466,0.209970625,0.063152514
49,2,2,24,25,6,0.1,12,22,,0.130519659,0.339318316,0.232783118,0.063854367
49,2,2,24,25,6,0.1,12,24,,0.125405829,0.339016849,0.23112184,0.064518598
49,2,2,24,25,6,0.1,16,22,,0.112180952,0.387319587,0.435670971,0.063296438
49,2,2,24,25,6,0.1,16,24,,0.125294175,0.371028466,0.225149175,0.063536957
49,2,2,24,25,10,0,12,20,,0.111859161,0.354362694,0.22106871,0.101634636
49,2,2,24,25,10,0,12,22,,0.130519659,0.339318316,0.443351689,0.100991315
49,2,2,24,25,10,0,16,20,,0.109788574,0.36385178,0.253572874,0.1000593
49,2,2,24,25,10,0,16,22,,0.112180952,0.387319587,0.237877918,0.100551436
49,2,2,24,25,10,0.1,12,20,,0.111859161,0.354362694,0.255203766,0.100524795
49,2,2,24,25,10,0.1,12,22,,0.130519659,0.339318316,0.2414564,0.100421466
49,2,2,24,25,10,0.1,16,20,,0.109788574,0.36385178,0.271847707,0.099731962
49,2,2,24,25,10,0.1,16,22,,0.112180952,0.387319587,0.226516866,0.100092986
49,2,2,24,25,12,0,12,20,,0.111859161,0.354362694,0.231370763,0.120489858
49,2,2,24,25,12,0,12,22,,0.130519659,0.339318316,0.220099391,0.120961833
49,2,2,24,25,12,0,16,20,,0.109788574,0.36385178,0.228644903,0.119719529
49,2,2,24,25,12,0,16,22,,0.112180952,0.387319587,0.239697525,0.119768447
49,2,2,24,25,12,0.1,12,20,,0.111859161,0.354362694,0.262366226,0.120979818
49,2,2,24,25,12,0.1,12,22,,0.130519659,0.339318316,0.277710361,0.12118493
49,2,2,24,25,12,0.1,16,20,,0.109788574,0.36385178,0.227611614,0.118219138
49,2,2,24,25,12,0.1,16,22,,0.112180952,0.387319587,0.2409926,0.117911165
49,2,2,24,27,10,0,12,20,,0.13940814,0.348062125,0.261966925,0.099007211
49,2,2,24,27,10,0,12,22,,0.142480801,0.32994613,0.230199159,0.100982624
49,2,2,24,27,10,0,16,20,,0.117282204,0.363972938,0.24557268,0.098838915
49,2,2,24,27,10,0,16,22,,0.175205409,0.364246928,0.255022296,0.099098057
49,2,2,24,27,10,0.1,12,20,,0.13940814,0.348062125,0.311351734,0.100395702
49,2,2,24,27,10,0.1,12,22,,0.142480801,0.32994613,0.240353547,0.099919113
49,2,2,24,27,10,0.1,16,20,,0.117282204,0.363972938,0.26432726,0.099020971
49,2,2,24,27,10,0.1,16,22,,0.175205409,0.364246928,0.219666235,0.10044531
49,2,2,24,27,12,0,12,20,,0.13940814,0.348062125,0.223085645,0.119011139
49,2,2,24,27,12,0,12,22,,0.142480801,0.32994613,0.234463952,0.119003228
49,2,2,24,27,12,0,16,20,,0.117282204,0.363972938,0.27391805,0.119365826
49,2,2,24,27,12,0,16,22,,0.175205409,0.364246928,0.275747193,0.118648889
49,2,2,24,27,12,0.1,12,20,,0.13940814,0.348062125,0.25766788,0.118832967
49,2,2,24,27,12,0.1,12,22,,0.142480801,0.32994613,0.265525091,0.120365565
49,2,2,24,27,12,0.1,16,20,,0.117282204,0.363972938,0.257438397,0.122415778
49,2,2,24,27,12,0.1,16,22,,0.175205409,0.364246928,0.23396649,0.125964554
49,2,2,32,25,10,0,12,20,,0.120628243,0.354135911,0.22937688,0.128015974
49,2,2,32,25,10,0,12,22,,0.209686798,0.367058196,0.208002432,0.128968674
49,2,2,32,25,10,0,16,20,,0.110199473,0.343860914,0.317259921,0.127441223
49,2,2,32,25,10,0,16,22,,0.163913709,0.362385098,0.240734554,0.127742432
49,2,2,32,25,10,0.1,12,20,,0.120628243,0.354135911,0.230418665,0.124899966
49,2,2,32,25,10,0.1,12,22,,0.209686798,0.367058196,0.223923734,0.120028961
49,2,2,32,25,10,0.1,16,20,,0.110199473,0.343860914,0.27241765,0.118519757
49,2,2,32,25,10,0.1,16,22,,0.163913709,0.362385098,0.224593629,0.12185892
49,2,2,32,25,12,0,12,20,,0.120628243,0.354135911,0.22126117,0.141792053
49,2,2,32,25,12,0,12,22,,0.209686798,0.367058196,0.327473874,0.142628594
49,2,2,32,25,12,0,16,20,,0.110199473,0.343860914,0.225781936,0.141385544
49,2,2,32,25,12,0,16,22,,0.163913709,0.362385098,0.269393503,0.145543793
49,2,2,32,25,12,0.1,12,20,,0.120628243,0.354135911,0.26181341,0.141587708
49,2,2,32,25,12,0.1,12,22,,0.209686798,0.367058196,0.217901995,0.142879926
49,2,2,32,25,12,0.1,16,20,,0.110199473,0.343860914,0.224134619,0.143724703
49,2,2,32,25,12,0.1,16,22,,0.163913709,0.362385098,0.265484755,0.147631107
49,2,2,32,27,10,0,12,20,,0.101233097,0.365747484,0.274802389,0.121903681
49,2,2,32,27,10,0,12,22,,0.105977792,0.355246121,0.225582296,0.122531922
49,2,2,32,27,10,0,16,20,,0.099887941,0.353575159,0.315979594,0.121667904
49,2,2,32,27,10,0,16,22,,0.100035737,0.36029444,0.213987145,0.125766166
49,2,2,32,27,10,0.1,12,20,,0.101233097,0.365747484,0.233300866,0.125204611
49,2,2,32,27,10,0.1,12,22,,0.105977792,0.355246121,0.305531915,0.124689597
49,2,2,32,27,10,0.1,16,20,,0.099887941,0.353575159,0.240433663,0.122169383
49,2,2,32,27,10,0.1,16,22,,0.100035737,0.36029444,0.229618364,0.126058057
49,2,2,32,27,12,0,12,20,,0.101233097,0.365747484,0.214644985,0.146300446
49,2,2,32,27,12,0,12,22,,0.105977792,0.355246121,0.222186883,0.146223254
49,2,2,32,27,12,0,16,20,,0.099887941,0.353575159,0.271966928,0.145299379
49,2,2,32,27,12,0,16,22,,0.100035737,0.36029444,0.379119577,0.150739153
49,2,2,32,27,12,0.1,12,20,,0.101233097,0.365747484,0.289007198,0.146063441
49,2,2,32,27,12,0.1,12,22,,0.105977792,0.355246121,0.264948414,0.146377861
49,2,2,32,27,12,0.1,16,20,,0.099887941,0.353575159,0.35422896,0.146357741
49,2,2,32,27,12,0.1,16,22,,0.100035737,0.36029444,0.325546666,0.151089406
49,2,3,18,23,5,0,12,20,,0.121479881,0.329806277,0.315618053,0.050523762
49,2,3,18,23,5,0,12,22,,0.158634367,0.33320092,0.341967436,0.051213836
49,2,3,18,23,5,0,12,24,,0.120903156,0.319349896,0.290963413,0.051011523
49,2,3,18,23,5,0,14,20,,0.135120572,0.353663231,0.242104761,0.051531507
49,2,3,18,23,5,0,14,22,,0.121434673,0.328581518,0.258700599,0.051781517
49,2,3,18,23,5,0,14,24,,0.1175716,0.33671392,0.335175282,0.051824596
49,2,3,18,23,5,0,16,20,,0.123250664,0.336482514,0.43586608,0.051344591
49,2,3,18,23,5,0,16,22,,0.118509177,0.338830723,0.246919495,0.051562803
49,2,3,18,23,5,0,16,24,,0.116286322,0.316010577,0.273067445,0.051470248
49,2,3,18,23,5,0.1,12,20,,0.121479881,0.329806277,0.253971668,0.051426804
49,2,3,18,23,5,0.1,12,22,,0.158634367,0.33320092,0.460825158,0.051583111
49,2,3,18,23,5,0.1,12,24,,0.120903156,0.319349896,0.375456345,0.052606277
49,2,3,18,23,5,0.1,14,20,,0.135120572,0.353663231,0.24307639,0.05761532
49,2,3,18,23,5,0.1,14,22,,0.121434673,0.328581518,0.364085838,0.056323455
49,2,3,18,23,5,0.1,14,24,,0.1175716,0.33671392,0.317663608,0.054943526
49,2,3,18,23,5,0.1,16,20,,0.123250664,0.336482514,0.392412762,0.052750213
49,2,3,18,23,5,0.1,16,22,,0.118509177,0.338830723,0.231368052,0.052143432
49,2,3,18,23,5,0.1,16,24,,0.116286322,0.316010577,0.260564528,0.051898223
49,2,3,18,23,5,0.15,12,20,,0.121479881,0.329806277,0.273559157,0.052445003
49,2,3,18,23,5,0.15,12,22,,0.158634367,0.33320092,0.298916895,0.053264639
49,2,3,18,23,5,0.15,12,24,,0.120903156,0.319349896,0.414923399,0.052563241
49,2,3,18,23,5,0.15,14,20,,0.135120572,0.353663231,0.324165667,0.053439888
49,2,3,18,23,5,0.15,14,22,,0.121434673,0.328581518,0.318228156,0.053378333
49,2,3,18,23,5,0.15,14,24,,0.1175716,0.33671392,0.23179777,0.052957271
49,2,3,18,23,5,0.15,16,20,,0.123250664,0.336482514,0.339611429,0.053112189
49,2,3,18,23,5,0.15,16,22,,0.118509177,0.338830723,0.298820638,0.051842774
49,2,3,18,23,5,0.15,16,24,,0.116286322,0.316010577,0.363228905,0.051648055
49,2,3,18,23,5,0.2,12,20,,0.121479881,0.329806277,0.388203898,0.052126916
49,2,3,18,23,5,0.2,12,22,,0.158634367,0.33320092,0.264034635,0.052867445
49,2,3,18,23,5,0.2,12,24,,0.120903156,0.319349896,0.279785225,0.052777791
49,2,3,18,23,5,0.2,14,20,,0.135120572,0.353663231,0.227640578,0.055305889
49,2,3,18,23,5,0.2,14,22,,0.121434673,0.328581518,0.242275107,0.053848459
49,2,3,18,23,5,0.2,14,24,,0.1175716,0.33671392,0.284562242,0.051960273
49,2,3,18,23,5,0.2,16,20,,0.123250664,0.336482514,0.316254505,0.051862911
49,2,3,18,23,5,0.2,16,22,,0.118509177,0.338830723,0.250697633,0.052863573
49,2,3,18,23,5,0.2,16,24,,0.116286322,0.316010577,0.294233093,0.0512049
49,2,3,18,23,6,0,12,20,,0.121479881,0.329806277,0.265658486,0.059478734
49,2,3,18,23,6,0,12,22,,0.158634367,0.33320092,0.426189512,0.05918144
49,2,3,18,23,6,0,12,24,,0.120903156,0.319349896,0.32082276,0.061036314
49,2,3,18,23,6,0,14,20,,0.135120572,0.353663231,0.277211924,0.063785396
49,2,3,18,23,6,0,14,22,,0.121434673,0.328581518,0.259846934,0.063768088
49,2,3,18,23,6,0,14,24,,0.1175716,0.33671392,0.255734466,0.063454239
49,2,3,18,23,6,0,16,20,,0.123250664,0.336482514,0.279168608,0.063711635
49,2,3,18,23,6,0,16,22,,0.118509177,0.338830723,0.245137318,0.063840388
49,2,3,18,23,6,0,16,24,,0.116286322,0.316010577,0.280987837,0.063024717
49,2,3,18,23,6,0,16,24,,0.116286322,0.316010577,0.280987837,0.051185127
49,2,3,18,23,6,0,16,30,,0.114803535,0.33376818,0.305766855,0.052087003
49,2,3,18,23,6,0,20,24,,0.135261686,0.32306807,0.272274614,0.052699973
49,2,3,18,23,6,0,20,30,,0.108518049,0.331057571,0.370699219,0.052530564
49,2,3,18,23,6,0.1,12,20,,0.121479881,0.329806277,0.350712721,0.063427761
49,2,3,18,23,6,0.1,12,22,,0.158634367,0.33320092,0.419769411,0.063703398
49,2,3,18,23,6,0.1,12,24,,0.120903156,0.319349896,0.333276021,0.063792232
49,2,3,18,23,6,0.1,14,20,,0.135120572,0.353663231,0.244773578,0.064178385
49,2,3,18,23,6,0.1,14,22,,0.121434673,0.328581518,0.242710393,0.064137121
49,2,3,18,23,6,0.1,14,24,,0.1175716,0.33671392,0.286341189,0.063754714
49,2,3,18,23,6,0.1,16,20,,0.123250664,0.336482514,0.316853456,0.063332399
49,2,3,18,23,6,0.1,16,22,,0.118509177,0.338830723,0.253393107,0.063454824
49,2,3,18,23,6,0.1,16,24,,0.116286322,0.316010577,0.264996388,0.064008708
49,2,3,18,23,6,0.1,16,24,,0.116286322,0.316010577,0.264996388,0.05275427
49,2,3,18,23,6,0.1,16,30,,0.114803535,0.33376818,0.356288837,0.054344579
49,2,3,18,23,6,0.1,20,24,,0.135261686,0.32306807,0.271498728,0.053553292
49,2,3,18,23,6,0.1,20,30,,0.108518049,0.331057571,0.291313525,0.050959704
49,2,3,18,23,6,0.15,12,20,,0.121479881,0.329806277,0.292177595,0.066813167
49,2,3,18,23,6,0.15,12,22,,0.158634367,0.33320092,0.362368096,0.066840983
49,2,3,18,23,6,0.15,12,24,,0.120903156,0.319349896,0.313525593,0.067387194
49,2,3,18,23,6,0.15,14,20,,0.135120572,0.353663231,0.246196693,0.068715956
49,2,3,18,23,6,0.15,14,22,,0.121434673,0.328581518,0.305734974,0.066789781
49,2,3,18,23,6,0.15,14,24,,0.1175716,0.33671392,0.240580817,0.065442417
49,2,3,18,23,6,0.15,16,20,,0.123250664,0.336482514,0.303040896,0.065383806
49,2,3,18,23,6,0.15,16,22,,0.118509177,0.338830723,0.306183556,0.066062404
49,2,3,18,23,6,0.15,16,24,,0.116286322,0.316010577,0.303040681,0.066881815
49,2,3,18,23,6,0.2,12,20,,0.121479881,0.329806277,0.265369935,0.067216363
49,2,3,18,23,6,0.2,12,22,,0.158634367,0.33320092,0.258185479,0.067411457
49,2,3,18,23,6,0.2,12,24,,0.120903156,0.319349896,0.359617533,0.067672162
49,2,3,18,23,6,0.2,14,20,,0.135120572,0.353663231,0.219582743,0.06937303
49,2,3,18,23,6,0.2,14,22,,0.121434673,0.328581518,0.313801401,0.067119421
49,2,3,18,23,6,0.2,14,24,,0.1175716,0.33671392,0.259902356,0.066237998
49,2,3,18,23,6,0.2,16,20,,0.123250664,0.336482514,0.286692048,0.063893587
49,2,3,18,23,6,0.2,16,22,,0.118509177,0.338830723,0.23009604,0.067493737
49,2,3,18,23,6,0.2,16,24,,0.116286322,0.316010577,0.273015429,0.065463247
49,2,3,18,23,7,0,12,20,,0.121479881,0.329806277,0.279802352,0.07547576
49,2,3,18,23,7,0,12,22,,0.158634367,0.33320092,0.282294755,0.076111341
49,2,3,18,23,7,0,12,24,,0.120903156,0.319349896,0.246721759,0.07507893
49,2,3,18,23,7,0,14,20,,0.135120572,0.353663231,0.256960564,0.076958687
49,2,3,18,23,7,0,14,22,,0.121434673,0.328581518,0.240318565,0.075661443
49,2,3,18,23,7,0,14,24,,0.1175716,0.33671392,0.326707501,0.07577639
49,2,3,18,23,7,0,16,20,,0.123250664,0.336482514,0.272663718,0.075879913
49,2,3,18,23,7,0,16,22,,0.118509177,0.338830723,0.286339714,0.075868993
49,2,3,18,23,7,0,16,24,,0.116286322,0.316010577,0.357702241,0.07598321
49,2,3,18,23,7,0,16,24,,0.116286322,0.316010577,0.357702241,0.058811232
49,2,3,18,23,7,0,16,30,,0.114803535,0.33376818,0.299602187,0.059040225
49,2,3,18,23,7,0,20,24,,0.135261686,0.32306807,0.289548874,0.058450648
49,2,3,18,23,7,0,20,30,,0.108518049,0.331057571,0.473140242,0.059983753
49,2,3,18,23,7,0.1,12,20,,0.121479881,0.329806277,0.311960402,0.075749922
49,2,3,18,23,7,0.1,12,22,,0.158634367,0.33320092,0.234532438,0.076148846
49,2,3,18,23,7,0.1,12,24,,0.120903156,0.319349896,0.261499603,0.07552226
49,2,3,18,23,7,0.1,14,20,,0.135120572,0.353663231,0.287222089,0.075447085
49,2,3,18,23,7,0.1,14,22,,0.121434673,0.328581518,0.262937196,0.075708007
49,2,3,18,23,7,0.1,14,24,,0.1175716,0.33671392,0.354257027,0.076174408
49,2,3,18,23,7,0.1,16,20,,0.123250664,0.336482514,0.503565381,0.075519458
49,2,3,18,23,7,0.1,16,22,,0.118509177,0.338830723,0.280482278,0.07663267
49,2,3,18,23,7,0.1,16,24,,0.116286322,0.316010577,0.31854748,0.075611723
49,2,3,18,23,7,0.1,16,24,,0.116286322,0.316010577,0.31854748,0.057779993
49,2,3,18,23,7,0.1,16,30,,0.114803535,0.33376818,0.341483771,0.058750493
49,2,3,18,23,7,0.1,20,24,,0.135261686,0.32306807,0.243869048,0.059381422
49,2,3,18,23,7,0.1,20,30,,0.108518049,0.331057571,0.270191628,0.058635189
49,2,3,18,23,7,0.15,12,20,,0.121479881,0.329806277,0.408067839,0.075440182
49,2,3,18,23,7,0.15,12,22,,0.158634367,0.33320092,0.245524179,0.07525967
49,2,3,18,23,7,0.15,12,24,,0.120903156,0.319349896,0.353746935,0.075789503
49,2,3,18,23,7,0.15,14,20,,0.135120572,0.353663231,0.308190806,0.076656616
49,2,3,18,23,7,0.15,14,22,,0.121434673,0.328581518,0.229163334,0.077962439
49,2,3,18,23,7,0.15,14,24,,0.1175716,0.33671392,0.290249982,0.077384372
49,2,3,18,23,7,0.15,16,20,,0.123250664,0.336482514,0.296991743,0.077079618
49,2,3,18,23,7,0.15,16,22,,0.118509177,0.338830723,0.461251896,0.07617526
49,2,3,18,23,7,0.15,16,24,,0.116286322,0.316010577,0.359292801,0.07574489
49,2,3,18,23,7,0.2,12,20,,0.121479881,0.329806277,0.236828352,0.077103138
49,2,3,18,23,7,0.2,12,22,,0.158634367,0.33320092,0.423745071,0.075819228
49,2,3,18,23,7,0.2,12,24,,0.120903156,0.319349896,0.398170804,0.074818089
49,2,3,18,23,7,0.2,14,20,,0.135120572,0.353663231,0.276704951,0.07620271
49,2,3,18,23,7,0.2,14,22,,0.121434673,0.328581518,0.437770059,0.076741185
49,2,3,18,23,7,0.2,14,24,,0.1175716,0.33671392,0.272222689,0.077758707
49,2,3,18,23,7,0.2,16,20,,0.123250664,0.336482514,0.246294044,0.07668945
49,2,3,18,23,7,0.2,16,22,,0.118509177,0.338830723,0.249725987,0.076667623
49,2,3,18,23,7,0.2,16,24,,0.116286322,0.316010577,0.270160606,0.076402633
49,2,3,18,25,5,0,12,20,,0.120426144,0.324338648,0.289067716,0.055130294
49,2,3,18,25,5,0,12,22,,0.119507295,0.346147922,0.477897646,0.055135141
49,2,3,18,25,5,0,12,24,,0.178179956,0.380150803,0.245911702,0.055201366
49,2,3,18,25,5,0,14,20,,0.122075848,0.366932926,0.22934342,0.055990538
49,2,3,18,25,5,0,14,22,,0.117567279,0.317546186,0.393056876,0.05633223
49,2,3,18,25,5,0,14,24,,0.119661646,0.334098133,0.387078621,0.055575333
49,2,3,18,25,5,0,16,20,,0.134331209,0.334866563,0.409382489,0.055241034
49,2,3,18,25,5,0,16,22,,0.157101623,0.35793815,0.251883113,0.055712049
49,2,3,18,25,5,0,16,24,,0.128406483,0.316419263,0.225841947,0.055033245
49,2,3,18,25,5,0.1,12,20,,0.120426144,0.324338648,0.321050674,0.05605784
49,2,3,18,25,5,0.1,12,22,,0.119507295,0.346147922,0.349877706,0.053787813
49,2,3,18,25,5,0.1,12,24,,0.178179956,0.380150803,0.335007242,0.052918611
49,2,3,18,25,5,0.1,14,20,,0.122075848,0.366932926,0.505788527,0.053811739
49,2,3,18,25,5,0.1,14,22,,0.117567279,0.317546186,0.268130389,0.053939428
49,2,3,18,25,5,0.1,14,24,,0.119661646,0.334098133,0.355565995,0.052459359
49,2,3,18,25,5,0.1,16,20,,0.134331209,0.334866563,0.346579068,0.053332254
49,2,3,18,25,5,0.1,16,22,,0.157101623,0.35793815,0.281503164,0.052927457
49,2,3,18,25,5,0.1,16,24,,0.128406483,0.316419263,0.249371437,0.051425748
49,2,3,18,25,5,0.15,12,20,,0.120426144,0.324338648,0.298366077,0.05203047
49,2,3,18,25,5,0.15,12,22,,0.119507295,0.346147922,0.358620291,0.051674058
49,2,3,18,25,5,0.15,12,24,,0.178179956,0.380150803,0.257383578,0.051765651
49,2,3,18,25,5,0.15,14,20,,0.122075848,0.366932926,0.365643161,0.053032627
49,2,3,18,25,5,0.15,14,22,,0.117567279,0.317546186,0.257092614,0.054370513
49,2,3,18,25,5,0.15,14,24,,0.119661646,0.334098133,0.242729989,0.053975365
49,2,3,18,25,5,0.15,16,20,,0.134331209,0.334866563,0.356074281,0.052874696
49,2,3,18,25,5,0.15,16,22,,0.157101623,0.35793815,0.369938842,0.052574848
49,2,3,18,25,5,0.15,16,24,,0.128406483,0.316419263,0.214349226,0.052481174
49,2,3,18,25,5,0.2,12,20,,0.120426144,0.324338648,0.385630496,0.050595302
49,2,3,18,25,5,0.2,12,22,,0.119507295,0.346147922,0.259403821,0.051370636
49,2,3,18,25,5,0.2,12,24,,0.178179956,0.380150803,0.395629568,0.05219054
49,2,3,18,25,5,0.2,14,20,,0.122075848,0.366932926,0.582732574,0.049237
49,2,3,18,25,5,0.2,14,22,,0.117567279,0.317546186,0.289070633,0.051951178
49,2,3,18,25,5,0.2,14,24,,0.119661646,0.334098133,0.385223314,0.051867112
49,2,3,18,25,5,0.2,16,20,,0.134331209,0.334866563,0.606757988,0.054225733
49,2,3,18,25,5,0.2,16,22,,0.157101623,0.35793815,0.251376015,0.054870812
49,2,3,18,25,5,0.2,16,24,,0.128406483,0.316419263,0.222134783,0.057678859
49,2,3,18,25,6,0,12,20,,0.120426144,0.324338648,0.273674063,0.065839961
49,2,3,18,25,6,0,12,22,,0.119507295,0.346147922,0.364521328,0.064292642
49,2,3,18,25,6,0,12,24,,0.178179956,0.380150803,0.249077927,0.065057432
49,2,3,18,25,6,0,14,20,,0.122075848,0.366932926,0.302594874,0.064501238
49,2,3,18,25,6,0,14,22,,0.117567279,0.317546186,0.25762086,0.065721738
